date,open,close,high,low,volumefrom,volumeto
2024-08-05,58135.89,54031.82,58275.19,49202.81,117153.32,6220425122.88
2024-08-06,54031.82,56057.67,57077.92,53987.77,44255.76,2473716223.17
2024-08-07,56057.67,55130.45,57753.96,54580.16,39691.91,2232435439.52
2024-08-08,55130.45,61708.53,62717.23,54751.57,48215.66,2834182014.44
2024-08-09,61708.53,60868.88,61752.64,59573.13,32998.38,2000603963.46
2024-08-10,60868.88,60940.82,61478.08,60270.33,11935.68,725371248.47
2024-08-11,60940.82,58725.0,61842.63,58331.17,18214.18,1093722861.0
2024-08-12,58725.0,59360.89,60708.39,57677.54,33285.38,1967504137.76
2024-08-13,59360.89,60609.73,61603.92,58440.76,28787.92,1727785105.35
2024-08-14,60609.73,58698.05,61788.76,58461.76,30973.89,1858459018.71
2024-08-15,58698.05,57552.92,59869.57,56132.98,34692.53,2023439063.25
2024-08-16,57552.92,58893.67,59851.62,57106.84,29186.89,1708248208.47
2024-08-17,58893.67,59497.94,59708.69,58815.46,9691.68,574723583.6
2024-08-18,59497.94,58439.22,60280.79,58433.69,13915.75,830090221.14
2024-08-19,58439.22,59464.41,59632.55,57828.14,24222.4,1420739617.67
2024-08-20,59464.41,59027.55,61442.89,58588.82,31292.98,1877438049.21
2024-08-21,59027.55,61170.8,61851.26,58806.66,38408.34,2311932103.1
2024-08-22,61170.8,60387.29,61426.96,59756.43,28924.51,1754742660.96
2024-08-23,60387.29,64087.8,64982.66,60351.28,42020.68,2623908332.37
2024-08-24,64087.8,64180.77,64523.11,63591.53,15286.56,979836005.58
2024-08-25,64180.77,64264.62,65058.66,63828.67,12753.39,819671993.67
2024-08-26,64264.62,62850.27,64504.12,62816.08,27037.83,1719932426.98
2024-08-27,62850.27,59441.73,63220.85,58045.32,39241.27,2403744129.11
2024-08-28,59441.73,59043.5,60232.58,57868.47,38043.04,2251640371.44
2024-08-29,59043.5,59369.85,61191.57,58735.81,34345.83,2058113286.38
2024-08-30,59369.85,59129.05,59926.33,57725.72,35023.22,2063630420.49
2024-08-31,59129.05,58989.17,59456.66,58759.04,8035.77,474924657.65
2024-09-01,58989.17,57313.44,59085.64,57217.94,22352.53,1298154355.3
2024-09-02,57313.44,59147.8,59431.04,57135.27,23766.29,1383666270.94
2024-09-03,59147.8,57481.84,59825.44,57411.84,26568.4,1548986994.4
2024-09-04,57481.84,57975.52,58532.47,55625.58,43027.18,2458579314.87
2024-09-05,57975.52,56167.4,58329.93,55651.61,38784.5,2198240196.62
2024-09-06,56167.4,53954.33,57004.28,52552.05,69521.39,3807917186.59
2024-09-07,53954.33,54167.82,54852.05,53742.58,17050.67,925092003.79
2024-09-08,54167.82,54879.33,55321.44,53631.93,19159.79,1042880564.27
2024-09-09,54879.33,57056.31,58005.33,54591.28,42637.41,2385673385.77
2024-09-10,57056.31,57642.43,58050.66,56397.36,33391.45,1908344975.36
2024-09-11,57642.43,57354.27,58002.86,55554.25,55576.26,3160608627.55
2024-09-12,57354.27,58140.61,58573.29,57330.99,40914.83,2373500502.95
2024-09-13,58140.61,60548.12,60666.01,57637.58,40546.37,2401277043.91
2024-09-14,60548.12,60013.26,60653.12,59433.38,15042.25,903199598.39
